F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-DataDictionaryImpl,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-IndexInput,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-DRDAServerStarter,F8-DDdependableFinder,F8-BasicClientDataSource40,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-DoubleProperties,F8-BasicEmbeddedDataSource40,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,label
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,3,82,977,2,0,154,1,16,0.768164637,1360,772,0.567647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,3.99E-04,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.010484454,0.009761388,3.62E-04,-1,0,0,0.002427184,0.001902313,-1,0,3.99E-04,0.001902313,-1,-1,77,7847,3610,8135,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,4,82,977,2,0,154,1,16,0.280554389,1360,772,0.567647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,I18N,0.007179896,DM_CONVERT_CASE,20,3,1,0.010484454,0.009761388,3.62E-04,-1,0,0,0.014925373,3.16E-05,-1,3.99E-04,0,3.16E-05,-1,-1,77,7847,3610,8135,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,16,82,977,2,0,154,6,16,0.804703906,1360,772,0.567647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,STYLE,0.020741923,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010484454,0.009761388,3.62E-04,-1,0.019230769,4.72E-04,0.013133208,0.037534609,-0.961538462,0.004387714,0.001196649,0.037534609,-1,-1,31,4171,2436,4459,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,25,82,977,2,0,154,7,16,0.775724486,1360,772,0.567647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,STYLE,0.020741923,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010484454,0.009761388,3.62E-04,-1,0.019230769,4.72E-04,0.013133208,0.037534609,-0.961538462,0.004387714,0.001196649,0.037534609,-1,-1,31,4171,2436,4459,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,16,82,977,2,0,154,3,16,0.738135237,1360,772,0.567647059,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,24,3287,2173,3575,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,22,82,977,2,8,154,1,16,0.376942461,1360,772,0.567647059,0.318181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,24,3287,2173,3575,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,26,82,977,2,8,154,7,16,0.343343133,1360,772,0.567647059,0.365384615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,24,3287,2173,3575,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,46,82,977,2,8,154,3,16,0.529399412,1360,772,0.567647059,0.413043478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,33,4451,2547,4739,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,26,82,977,2,8,154,7,16,0.32150357,1360,772,0.567647059,0.365384615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,24,3287,2173,3575,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,20,82,977,2,12,154,3,16,0.868752625,1360,772,0.567647059,0.275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,70,7531,3366,7819,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,39,82,977,2,12,154,7,16,0.878202436,1360,772,0.567647059,0.128205128,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02672517,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.010484454,0.009761388,0.001446132,-1,0,0,0.032967033,0.001459202,-1,0,0.001196649,0.001459202,-1,-1,65,7194,3167,7482,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,8,82,977,2,0,154,2,16,0.737925241,1360,772,0.567647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005584364,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.002427184,0.001902313,-1,0,3.99E-04,0.001902313,-1,-1,77,7847,3610,8135,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,403,8135,116,403,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,479,TRUE,11,82,977,2,8,154,1,16,0.376732465,1360,772,0.567647059,0.636363636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005584364,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.010484454,0.009761388,0.001084599,-1,0,0,0.002427184,0.001902313,-1,0,3.99E-04,0.001902313,-1,-1,5,1089,732,1377,15,0.555555556,0,0,15,15,0.037037037,705,54,191,950,0,651,15,0.21659208,15,1265,0,320,611,15,2196,945,0.085207,116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,403,8135,116,403,open
