F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-Artifact,F16-boolean,F16-Repository,F16-String,F16-Date,F16-Resource,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F7--,F7-+=,F7-NA,F7-*,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-MavenRepositorySystem,F2-Collections,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-floatValue,F1-charAt,F1-getPlugins,F1-getTouchfile,F1-read,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F9-request,F9-slf4jBinding,F9-artifacts,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-remoteRepositories,F9-dependant,F9-supported,F9-cpc,F9-graph,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Artifact,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-ArtifactTransferEvent,F8-UnsupportedSlf4jBindingConfiguration,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,label
9780,org/apache/maven,org/apache/maven/MavenTest.java,3796,TRUE,0,4,1532,1,8,155,1,33,0.507246377,44,16,0.363636364,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,PERFORMANCE,0.009280742,URF_UNREAD_FIELD,18,2,0,0.016018307,0.00228833,0,0,0.125,0.0109375,0.031914894,0.010980863,-0.75,0,0.006960557,0.010980863,-0.714285714,-1,8,2570,2103,2837,0,0,36,0,0,36,3.27E-04,86,5,4,95,0,81,0,0.024378283,0,3789,0,1742,649,0,6180,2047,0.126028777,357,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,623,10178,41,307,open
4237,org/apache/maven,org/apache/maven/ProjectBuildFailureException.java,2639,TRUE,3,3,1532,1,8,155,1,33,0.872727273,20,27,1.35,0.666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,STYLE,0.004640371,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.016018307,0.001144165,0.001144165,-1,0.25,0.010416667,0.02200489,0.02920999,-0.5,0.003480278,0.006960557,0.02920999,-0.714285714,-1,3,3970,2639,4237,0,0,36,0,0,36,3.27E-04,3,13,0,16,0,-10,0,0.130892857,0,3789,0,1742,649,0,6180,2047,0.126028777,349,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,617,10178,41,307,open
1801,org/apache/maven,org/apache/maven/ProjectDependenciesResolverTest.java,1892,TRUE,7,5,1532,1,0,155,4,33,0.780701754,77,16,0.207792208,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.016018307,0.00228833,0.001144165,-1,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-0.714285714,-1,5,1726,1949,1993,0,1.21E-04,36,0,0,36,3.27E-04,88,15,1,104,0,73,0,0.050620815,1,3789,1,1742,649,0,6180,2047,0.126028777,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,307,10178,41,307,open
1801,org/apache/maven,org/apache/maven/ProjectDependenciesResolverTest.java,1892,TRUE,13,5,1532,1,8,155,5,33,0.912280702,77,16,0.207792208,0.538461538,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.016018307,0.00228833,0.001144165,-1,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-0.714285714,-1,5,1726,1949,1993,0,1.21E-04,36,0,0,36,3.27E-04,88,15,1,104,0,73,0,0.050620815,1,3789,1,1742,649,0,6180,2047,0.126028777,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,307,10178,41,307,open
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2810,TRUE,10,25,804,1,8,180,7,12,0.79245283,261,32,0.122605364,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,BAD_PRACTICE,0.001160093,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.006864989,0.004576659,0.003432494,-0.333333333,1,0,0.018072289,0.1430468,1,0.002320186,0.002320186,0.1430468,-0.666666667,-0.5,15,3318,2225,3585,0,0.001964637,4,0,0,4,5.39E-04,10,402,2,414,0,-392,0,0.030142276,2,1685,2,1610,64,0,3359,75,0.128809418,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,307,10178,41,307,close
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2810,TRUE,7,25,804,1,8,180,3,12,0.331536388,261,32,0.122605364,0.571428571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,BAD_PRACTICE,0.039443155,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.006864989,0.004576659,0.001144165,-1,0.029411765,0.001903114,0.018072289,0.1430468,-0.941176471,0.002320186,0.002320186,0.1430468,-0.666666667,-0.5,21,7312,3421,7579,0,0.001964637,4,0,0,4,5.39E-04,10,402,2,414,0,-392,0,0.030142276,2,1685,2,1610,64,0,3359,75,0.128809418,41,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,307,10178,41,307,open
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2810,TRUE,10,25,804,1,12,180,7,12,0.784366577,261,32,0.122605364,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,BAD_PRACTICE,0.039443155,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.006864989,0.004576659,0.003432494,-0.333333333,0.029411765,0.001903114,0.018072289,0.1430468,-0.941176471,0.002320186,0.002320186,0.1430468,-0.666666667,-0.5,21,7312,3421,7579,0,0.001964637,4,0,0,4,5.39E-04,10,402,2,414,0,-392,0,0.030142276,2,1685,2,1610,64,0,3359,75,0.128809418,41,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,307,10178,41,307,open
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2810,TRUE,4,25,804,1,8,180,2,12,0.851752022,261,32,0.122605364,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.006864989,0.004576659,0.003432494,-0.333333333,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-0.666666667,-0.5,14,2464,2077,2731,0,0.001964637,4,0,0,4,5.39E-04,10,402,2,414,0,-392,0,0.030142276,2,1685,2,1610,64,0,3359,75,0.128809418,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,307,10178,41,307,open
7756,org/apache/maven/artifact,org/apache/maven/artifact/ArtifactStatus.java,3443,TRUE,8,6,804,1,10,180,3,12,0.596774194,60,41,0.683333333,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,MT_CORRECTNESS,0.002320186,LI_LAZY_INIT_STATIC,17,3,1,0.006864989,0.001144165,0.001144165,-1,0,0,0,0,-1,0,0,0,-0.666666667,-1,7,7489,3443,7756,0,0,4,0,0,4,5.39E-04,1,181,0,182,0,-180,0,0.265344228,0,1685,0,1610,64,0,3359,75,0.128809418,902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1168,10178,41,307,open
5759,org/apache/maven/artifact,org/apache/maven/artifact/DefaultArtifactTest.java,3259,TRUE,4,12,804,1,8,180,3,12,0.428571429,92,20,0.217391304,0.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.006864989,0.001144165,0.001144165,-1,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-0.666666667,-1,4,4111,2696,4378,0,0,4,0,0,4,5.39E-04,118,6,0,124,0,112,0,0.084739593,0,1685,0,1610,64,0,3359,75,0.128809418,1660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1926,10178,41,307,open
9785,org/apache/maven/artifact/deployer,org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,3796,TRUE,11,3,133,1,8,14,7,5,0.895522388,34,21,0.617647059,0.545454545,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.001144165,0.001144165,0.001144165,-1,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-1,-1,9,6588,3375,6855,0,0,0,0,0,0,0,158,55,0,213,0,103,0,0.007943331,0,457,0,303,10,0,770,154,0.054238692,902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1168,10178,627,893,open
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,3484,TRUE,0,14,127,1,8,38,1,4,0.582089552,86,22,0.255813953,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.005800464,UWF_UNWRITTEN_FIELD,12,2,0,0.001144165,0.001144165,0,0,0,0,0.02,0.033257143,-1,0.001160093,0,0.033257143,-1,-1,13,7951,3484,8218,0,0,0,0,0,0,0,115,98,0,213,0,17,0,0.080656558,0,309,0,159,68,0,536,150,0.09044531,902,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1168,10178,432,698,open
2658,org/apache/maven/artifact/installer,org/apache/maven/artifact/installer/ArtifactInstallerTest.java,2071,TRUE,7,3,92,1,8,10,6,4,0.93442623,28,21,0.75,0.714285714,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,STYLE,0.080046404,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.001144165,0.001144165,0.001144165,-1,0.043478261,0.002310439,0.02200489,0.02920999,-0.855072464,0.003480278,0.006960557,0.02920999,-1,-1,7,6588,3375,6855,0,0,0,0,0,0,0,130,54,0,184,0,76,0,0.008212482,0,492,0,277,14,0,783,215,0.04046097,902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1168,10178,41,307,open
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,3796,TRUE,0,5,99,1,11,12,1,3,0.252747253,130,21,0.161538462,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.005800464,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003432494,0.001144165,0,0,0,0,0.018072289,0.1430468,-1,0.002320186,0.002320186,0.1430468,-1,-1,127,9518,3796,9785,0,0,0,0,0,0,0,2990,2212,332,5534,0,778,0,0.226186353,0,3293,0,2530,344,0,6167,763,0.209572665,1087,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1353,10178,902,1168,open
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,3366,TRUE,0,2,99,1,4,12,1,3,0.815789474,14,21,1.5,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.005800464,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003432494,0.001144165,0,0,0,0,0.018072289,0.1430468,-1,0.002320186,0.002320186,0.1430468,-1,-1,8,6222,3366,6489,0,0,0,0,0,0,0,137,41,0,178,0,96,0,0.348830185,0,3293,0,2530,344,0,6167,763,0.209572665,1710,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1976,10178,902,1168,open
